Subject,Change,Ndist,Correct,Reaction,MMI
28,0,4,1,771,2.888888889
28,0,0,0,1418,2.888888889
28,1,2,1,978,2.888888889
28,0,2,1,738,2.888888889
28,1,0,1,1897,2.888888889
28,1,2,1,850,2.888888889
28,0,0,1,714,2.888888889
28,0,4,1,978,2.888888889
28,0,6,1,674,2.888888889
28,1,6,1,873,2.888888889
28,1,4,0,1146,2.888888889
28,0,6,1,738,2.888888889
28,1,0,1,786,2.888888889
28,1,6,1,1042,2.888888889
28,0,4,0,1180,2.888888889
28,0,2,1,730,2.888888889
28,0,6,1,737,2.888888889
28,0,6,1,802,2.888888889
28,1,2,1,826,2.888888889
28,0,2,1,634,2.888888889
28,0,0,1,730,2.888888889
28,1,6,1,753,2.888888889
28,1,4,1,1017,2.888888889
28,1,4,1,770,2.888888889
28,1,2,1,778,2.888888889
28,1,0,1,1098,2.888888889
28,1,0,1,690,2.888888889
28,0,0,1,633,2.888888889
28,0,4,1,633,2.888888889
28,1,6,1,650,2.888888889
28,0,4,0,830,2.888888889
28,1,2,1,834,2.888888889
28,0,2,1,713,2.888888889
28,0,0,1,754,2.888888889
28,1,4,1,656,2.888888889
28,1,0,1,1066,2.888888889
28,0,6,1,770,2.888888889
28,1,2,1,1474,2.888888889
28,1,0,1,585,2.888888889
28,1,4,1,698,2.888888889
28,0,2,1,682,2.888888889
28,0,0,1,1010,2.888888889
28,1,6,1,1458,2.888888889
28,0,4,1,714,2.888888889
28,0,6,1,1578,2.888888889
28,1,6,1,745,2.888888889
28,0,6,1,738,2.888888889
28,1,4,1,714,2.888888889
28,1,2,1,674,2.888888889
28,1,4,1,762,2.888888889
28,1,2,1,752,2.888888889
28,0,0,1,793,2.888888889
28,0,4,1,674,2.888888889
28,0,0,1,754,2.888888889
28,0,2,1,594,2.888888889
28,1,0,1,762,2.888888889
28,0,6,1,762,2.888888889
28,1,6,1,946,2.888888889
28,0,2,1,794,2.888888889
28,1,0,1,1273,2.888888889
28,0,4,1,778,2.888888889
28,1,6,1,698,2.888888889
28,0,2,1,650,2.888888889
28,1,6,1,842,2.888888889
28,0,4,1,698,2.888888889
28,0,4,1,698,2.888888889
28,0,0,1,594,2.888888889
28,0,2,1,642,2.888888889
28,1,4,1,809,2.888888889
28,0,6,1,721,2.888888889
28,0,6,1,737,2.888888889
28,1,0,1,609,2.888888889
28,1,2,1,882,2.888888889
28,1,0,1,546,2.888888889
28,1,2,1,1097,2.888888889
28,1,4,1,762,2.888888889
28,0,0,1,498,2.888888889
28,1,6,1,642,2.888888889
28,1,2,1,721,2.888888889
28,0,6,1,1266,2.888888889
28,1,6,1,882,2.888888889
28,0,2,1,658,2.888888889
28,1,0,1,626,2.888888889
28,1,0,1,634,2.888888889
28,1,4,1,673,2.888888889
28,0,0,1,441,2.888888889
28,1,4,1,746,2.888888889
28,0,0,1,474,2.888888889
28,0,2,1,722,2.888888889
28,0,4,1,1178,2.888888889
28,1,6,1,866,2.888888889
28,1,2,1,762,2.888888889
28,0,4,1,1961,2.888888889
28,0,6,1,626,2.888888889
28,0,4,1,739,2.888888889
28,1,0,1,577,2.888888889
28,1,2,1,609,2.888888889
28,1,0,1,467,2.888888889
28,1,6,1,498,2.888888889
28,0,0,1,410,2.888888889
28,0,6,1,753,2.888888889
28,1,4,1,642,2.888888889
28,1,2,1,553,2.888888889
28,1,4,1,705,2.888888889
28,0,0,1,578,2.888888889
28,0,2,1,450,2.888888889
28,0,2,1,642,2.888888889
28,0,6,1,1194,2.888888889
28,1,6,1,745,2.888888889
28,0,4,1,1354,2.888888889
28,1,0,1,665,2.888888889
28,0,0,1,1202,2.888888889
28,0,6,1,666,2.888888889
28,1,6,1,306,2.888888889
28,0,2,1,945,2.888888889
28,1,0,1,730,2.888888889
28,1,4,0,889,2.888888889
28,0,4,1,689,2.888888889
28,1,4,1,802,2.888888889
28,1,2,1,578,2.888888889
28,1,6,1,785,2.888888889
28,0,4,1,995,2.888888889
28,0,6,1,649,2.888888889
28,1,2,1,738,2.888888889
28,0,2,1,666,2.888888889
28,0,0,1,738,2.888888889
28,1,2,1,641,2.888888889
28,1,4,1,482,2.888888889
28,0,0,1,626,2.888888889
28,0,4,1,642,2.888888889
28,0,6,1,634,2.888888889
28,1,0,1,666,2.888888889
28,1,0,1,849,2.888888889
28,1,6,1,777,2.888888889
28,0,4,1,665,2.888888889
28,0,0,1,593,2.888888889
28,0,2,1,978,2.888888889
28,0,2,1,1483,2.888888889
28,1,4,1,849,2.888888889
28,1,2,0,745,2.888888889
28,0,6,1,738,2.888888889
28,1,6,1,1170,2.888888889
28,0,6,1,914,2.888888889
28,0,0,1,595,2.888888889
28,0,4,1,1017,2.888888889
28,1,6,1,656,2.888888889
28,1,6,1,706,2.888888889
28,1,0,1,914,2.888888889
28,1,4,1,866,2.888888889
28,0,4,1,713,2.888888889
28,0,0,1,585,2.888888889
28,0,2,1,593,2.888888889
28,1,0,1,569,2.888888889
28,1,2,1,698,2.888888889
28,1,4,1,770,2.888888889
28,1,2,1,659,2.888888889
28,0,2,1,1281,2.888888889
28,0,6,1,795,2.888888889
28,1,6,1,695,2.888888889
28,0,6,1,695,2.888888889
28,1,0,1,568,2.888888889
28,0,4,1,1456,2.888888889
28,1,4,1,1313,2.888888889
28,1,2,1,544,2.888888889
28,0,2,1,675,2.888888889
28,0,0,1,833,2.888888889
29,1,6,0,1306,2.444444444
29,1,4,1,1090,2.444444444
29,0,4,1,1250,2.444444444
29,1,6,1,1354,2.444444444
29,1,0,1,1345,2.444444444
29,0,0,1,1434,2.444444444
29,1,4,1,1131,2.444444444
29,1,2,1,1258,2.444444444
29,0,2,1,1401,2.444444444
29,0,4,0,1996,2.444444444
29,1,2,1,1682,2.444444444
29,0,2,1,1065,2.444444444
29,0,0,1,1242,2.444444444
29,0,6,1,1202,2.444444444
29,0,6,1,1226,2.444444444
29,1,0,1,1529,2.444444444
29,0,4,1,1194,2.444444444
29,1,0,1,1106,2.444444444
29,0,0,0,1996,2.444444444
29,1,2,1,1570,2.444444444
29,1,4,1,1138,2.444444444
29,1,4,1,1160,2.444444444
29,1,6,1,1154,2.444444444
29,1,2,1,1034,2.444444444
29,0,6,0,890,2.444444444
29,1,6,1,1090,2.444444444
29,0,4,1,1250,2.444444444
29,0,2,1,1394,2.444444444
29,0,2,1,705,2.444444444
29,1,0,1,634,2.444444444
29,0,0,1,1338,2.444444444
29,0,6,1,1490,2.444444444
29,0,6,1,1074,2.444444444
29,0,6,1,1802,2.444444444
29,1,0,0,721,2.444444444
29,1,4,1,673,2.444444444
29,0,2,1,730,2.444444444
29,0,2,1,882,2.444444444
29,0,0,1,1171,2.444444444
29,1,0,1,609,2.444444444
29,0,0,1,1082,2.444444444
29,1,2,1,690,2.444444444
29,1,2,1,1002,2.444444444
29,1,4,1,1385,2.444444444
29,1,6,1,1042,2.444444444
29,1,6,1,1194,2.444444444
29,0,4,1,1347,2.444444444
29,0,4,1,865,2.444444444
29,0,0,1,801,2.444444444
29,0,2,1,1049,2.444444444
29,1,4,1,817,2.444444444
29,1,0,1,1018,2.444444444
29,1,0,1,1154,2.444444444
29,0,4,1,1043,2.444444444
29,1,2,1,969,2.444444444
29,1,6,1,946,2.444444444
29,0,2,0,530,2.444444444
29,0,6,0,963,2.444444444
29,0,0,1,801,2.444444444
29,1,2,1,876,2.444444444
29,1,4,1,922,2.444444444
29,1,6,1,1219,2.444444444
29,0,6,1,921,2.444444444
29,0,4,1,826,2.444444444
29,1,0,1,960,2.444444444
29,0,4,1,995,2.444444444
29,1,6,1,834,2.444444444
29,1,4,1,690,2.444444444
29,0,2,1,881,2.444444444
29,1,2,1,682,2.444444444
29,1,6,1,722,2.444444444
29,0,0,1,1043,2.444444444
29,1,4,1,729,2.444444444
29,0,2,1,1121,2.444444444
29,0,6,1,818,2.444444444
29,1,0,1,570,2.444444444
29,1,2,1,682,2.444444444
29,0,4,1,929,2.444444444
29,0,6,1,794,2.444444444
29,0,0,1,730,2.444444444
29,0,2,1,961,2.444444444
29,0,4,1,754,2.444444444
29,1,0,1,938,2.444444444
29,0,0,1,691,2.444444444
29,1,6,1,673,2.444444444
29,0,0,1,689,2.444444444
29,1,4,1,1010,2.444444444
29,1,2,1,787,2.444444444
29,0,2,1,785,2.444444444
29,1,0,1,938,2.444444444
29,0,6,1,722,2.444444444
29,1,4,0,826,2.444444444
29,0,6,1,1545,2.444444444
29,0,4,1,897,2.444444444
29,1,2,1,794,2.444444444
29,1,6,1,1147,2.444444444
29,0,4,1,692,2.444444444
29,1,2,1,803,2.444444444
29,1,4,1,610,2.444444444
29,0,6,1,665,2.444444444
29,1,0,1,1178,2.444444444
29,0,0,1,868,2.444444444
29,0,2,1,802,2.444444444
29,1,6,0,1009,2.444444444
29,1,4,1,730,2.444444444
29,1,2,1,1490,2.444444444
29,0,0,1,737,2.444444444
29,0,4,1,649,2.444444444
29,0,6,1,881,2.444444444
29,1,6,1,1018,2.444444444
29,0,2,1,1211,2.444444444
29,1,0,1,513,2.444444444
29,1,2,1,739,2.444444444
29,0,2,1,794,2.444444444
29,1,4,1,673,2.444444444
29,1,6,1,1026,2.444444444
29,1,6,1,738,2.444444444
29,0,6,1,699,2.444444444
29,0,2,1,874,2.444444444
29,1,0,1,897,2.444444444
29,0,6,1,666,2.444444444
29,0,4,1,866,2.444444444
29,0,4,1,781,2.444444444
29,1,4,1,817,2.444444444
29,0,0,1,682,2.444444444
29,0,0,1,794,2.444444444
29,1,0,1,746,2.444444444
29,1,2,1,857,2.444444444
29,1,4,1,554,2.444444444
29,1,6,1,945,2.444444444
29,1,4,1,929,2.444444444
29,0,4,1,1058,2.444444444
29,0,6,1,940,2.444444444
29,0,2,0,906,2.444444444
29,1,0,1,833,2.444444444
29,1,0,1,753,2.444444444
29,0,4,1,842,2.444444444
29,0,0,1,866,2.444444444
29,1,6,1,1203,2.444444444
29,0,0,1,1033,2.444444444
29,0,6,1,963,2.444444444
29,0,2,1,610,2.444444444
29,1,2,1,769,2.444444444
29,1,2,1,842,2.444444444
29,0,4,1,674,2.444444444
29,1,0,1,875,2.444444444
29,0,6,1,905,2.444444444
29,1,2,1,850,2.444444444
29,1,2,1,971,2.444444444
29,0,2,1,770,2.444444444
29,0,2,1,665,2.444444444
29,1,4,1,785,2.444444444
29,1,0,1,1531,2.444444444
29,0,0,1,1338,2.444444444
29,1,4,1,978,2.444444444
29,0,4,1,953,2.444444444
29,1,6,1,1026,2.444444444
29,1,6,1,1378,2.444444444
29,0,6,1,777,2.444444444
29,0,0,1,505,2.444444444
29,1,4,1,890,2.444444444
29,1,2,1,625,2.444444444
29,1,0,1,722,2.444444444
29,1,6,1,1034,2.444444444
29,0,4,1,770,2.444444444
29,1,4,1,466,2.444444444
29,0,4,1,1601,2.444444444
29,0,2,1,963,2.444444444
29,0,6,1,722,2.444444444
29,0,6,1,908,2.444444444
29,1,2,1,753,2.444444444
29,1,6,1,1617,2.444444444
29,0,0,1,810,2.444444444
29,1,0,1,818,2.444444444
29,0,0,1,1089,2.444444444
29,0,2,1,1051,2.444444444
29,1,4,1,770,2.444444444
29,1,0,1,1138,2.444444444
29,0,2,1,610,2.444444444
29,0,4,1,866,2.444444444
29,1,4,1,433,2.444444444
29,0,0,1,417,2.444444444
29,1,2,1,633,2.444444444
29,0,6,1,1026,2.444444444
29,0,0,1,466,2.444444444
29,0,6,1,818,2.444444444
29,0,4,1,761,2.444444444
29,1,6,1,689,2.444444444
29,1,0,1,1346,2.444444444
29,1,2,1,578,2.444444444
29,1,6,1,1658,2.444444444
29,0,2,1,648,2.444444444
29,0,0,1,713,2.444444444
29,1,4,1,867,2.444444444
29,0,4,1,739,2.444444444
29,1,6,1,602,2.444444444
29,0,6,1,1034,2.444444444
29,0,2,1,817,2.444444444
29,1,0,1,827,2.444444444
29,1,2,1,714,2.444444444
30,1,2,1,970,2
30,0,0,1,1040,2
30,0,6,1,1759,2
30,1,4,1,1031,2
30,1,0,1,1081,2
30,1,4,1,959,2
30,0,2,1,1039,2
30,0,2,1,935,2
30,0,4,1,799,2
30,1,0,0,1996,2
30,0,6,1,1495,2
30,1,2,1,1544,2
30,0,4,1,837,2
30,1,6,0,775,2
30,1,6,1,958,2
30,0,0,1,566,2
30,0,6,1,962,2
30,1,6,1,1055,2
30,0,4,1,1285,2
30,1,4,1,1319,2
30,0,0,1,1062,2
30,1,0,0,1347,2
30,0,2,1,1191,2
30,0,4,1,735,2
30,0,0,1,776,2
30,1,0,1,997,2
30,0,6,1,1207,2
30,1,2,1,768,2
30,1,2,1,1783,2
30,1,6,1,1295,2
30,1,4,0,1223,2
30,0,2,1,856,2
30,0,4,1,1624,2
30,0,0,1,856,2
30,1,0,1,1126,2
30,0,6,1,1407,2
30,1,6,1,1943,2
30,1,4,1,1335,2
30,1,2,1,1110,2
30,0,6,1,1023,2
30,1,2,1,1063,2
30,0,0,1,1263,2
30,1,4,1,1431,2
30,1,0,1,1439,2
30,0,2,1,838,2
30,0,4,0,922,2
30,1,6,1,1375,2
30,0,2,1,847,2
30,0,6,1,1207,2
30,1,2,1,1806,2
30,0,4,1,1166,2
30,0,2,0,1996,2
30,1,6,1,1294,2
30,1,0,1,1006,2
30,1,2,1,1558,2
30,1,4,1,911,2
30,0,2,1,1063,2
30,1,4,0,1087,2
30,0,0,1,876,2
30,0,6,1,1015,2
30,0,4,1,871,2
30,0,0,1,895,2
30,1,0,0,687,2
30,1,6,1,1359,2
30,1,2,1,925,2
30,1,6,1,722,2
30,0,2,1,564,2
30,0,6,1,953,2
30,1,2,1,1475,2
30,0,0,1,821,2
30,1,6,1,1290,2
30,1,4,1,1776,2
30,0,6,1,911,2
30,0,4,1,1231,2
30,1,0,1,1063,2
30,0,4,1,583,2
30,0,2,1,1103,2
30,1,4,1,1232,2
30,0,0,1,496,2
30,1,0,1,648,2
30,0,6,1,936,2
30,1,2,1,751,2
30,1,6,0,1183,2
30,1,0,1,1247,2
30,0,0,1,576,2
30,0,2,1,871,2
30,1,6,1,1007,2
30,1,4,1,904,2
30,0,4,1,855,2
30,1,4,1,887,2
30,0,6,1,551,2
30,1,0,1,1295,2
30,1,2,1,632,2
30,0,2,1,583,2
30,0,0,1,791,2
30,0,4,1,816,2
30,0,6,1,1584,2
30,1,2,1,550,2
30,0,2,1,983,2
30,0,4,0,799,2
30,1,4,1,1327,2
30,1,2,1,807,2
30,0,0,1,591,2
30,1,4,1,783,2
30,1,0,0,1030,2
30,1,6,1,1079,2
30,1,0,1,743,2
30,0,4,1,695,2
30,0,2,0,1996,2
30,0,0,0,863,2
30,0,6,1,1239,2
30,1,6,1,960,2
30,1,2,1,1224,2
30,0,0,1,735,2
30,1,0,1,695,2
30,0,6,1,638,2
30,0,2,1,831,2
30,0,6,1,719,2
30,1,2,1,1279,2
30,1,4,1,687,2
30,1,4,0,758,2
30,0,2,1,895,2
30,0,4,1,622,2
30,0,0,0,1071,2
30,0,4,1,967,2
30,1,6,1,1248,2
30,1,6,1,1463,2
30,1,0,1,1259,2
30,1,6,1,784,2
30,1,0,1,711,2
30,1,0,1,1184,2
30,0,2,1,927,2
30,0,6,0,1329,2
30,0,6,1,1248,2
30,0,2,1,1016,2
30,1,4,1,911,2
30,1,2,1,1615,2
30,0,4,1,727,2
30,1,4,1,767,2
30,0,0,1,624,2
30,1,6,1,878,2
30,0,4,1,568,2
30,1,2,1,1079,2
30,0,0,1,507,2
30,1,0,1,888,2
30,0,0,1,534,2
30,1,6,1,696,2
30,1,2,1,687,2
30,0,4,1,543,2
30,1,0,1,671,2
30,0,6,1,918,2
30,1,4,1,775,2
30,0,6,1,655,2
30,0,0,1,640,2
30,0,2,1,744,2
30,0,2,1,575,2
30,1,4,1,682,2
30,0,4,1,519,2
30,1,2,1,503,2
30,1,6,1,615,2
30,0,0,1,1185,2
30,0,6,1,552,2
30,1,0,1,463,2
30,0,2,1,559,2
30,0,0,1,719,2
30,1,6,1,559,2
30,1,4,0,527,2
30,0,6,1,678,2
30,0,4,1,974,2
30,1,2,1,743,2
30,0,4,1,615,2
30,0,2,1,560,2
30,1,0,1,544,2
30,1,4,1,639,2
30,1,2,1,583,2
30,1,6,1,775,2
30,0,6,1,832,2
30,0,0,1,462,2
30,0,6,0,727,2
30,0,2,1,600,2
30,0,4,1,760,2
30,1,6,1,455,2
30,1,4,1,959,2
30,1,4,1,895,2
30,1,0,1,528,2
30,0,0,1,863,2
30,0,2,1,1050,2
30,1,0,1,650,2
30,1,2,1,1168,2
30,1,6,0,630,2
30,0,4,1,1062,2
30,1,2,1,687,2
30,1,4,1,817,2
30,0,4,1,943,2
30,0,2,1,951,2
30,1,2,1,480,2
30,1,6,1,655,2
30,0,6,1,655,2
30,0,0,0,607,2
30,1,0,1,527,2
31,0,6,1,783,1.444444444
31,1,4,1,1897,1.444444444
31,0,0,1,791,1.444444444
31,0,6,1,480,1.444444444
31,1,2,0,572,1.444444444
31,1,0,1,806,1.444444444
31,1,4,1,738,1.444444444
31,1,6,1,1567,1.444444444
31,1,2,1,791,1.444444444
31,1,0,1,831,1.444444444
31,0,0,1,617,1.444444444
31,0,2,1,711,1.444444444
31,1,6,1,1103,1.444444444
31,0,2,1,662,1.444444444
31,0,4,1,671,1.444444444
31,0,4,1,730,1.444444444
31,1,2,1,813,1.444444444
31,0,2,1,399,1.444444444
31,1,0,1,639,1.444444444
31,1,2,1,815,1.444444444
31,1,6,1,593,1.444444444
31,0,6,1,559,1.444444444
31,0,4,1,807,1.444444444
31,0,6,1,630,1.444444444
31,1,0,1,920,1.444444444
31,0,0,1,711,1.444444444
31,0,0,1,639,1.444444444
31,1,4,1,663,1.444444444
31,1,4,1,712,1.444444444
31,0,2,1,807,1.444444444
31,0,4,0,687,1.444444444
31,1,6,0,1687,1.444444444
31,1,2,1,627,1.444444444
31,0,2,1,823,1.444444444
31,0,2,1,711,1.444444444
31,0,6,1,743,1.444444444
31,1,0,1,1552,1.444444444
31,0,0,1,646,1.444444444
31,1,2,1,1791,1.444444444
31,0,6,1,615,1.444444444
31,1,0,1,610,1.444444444
31,1,4,1,751,1.444444444
31,0,4,1,583,1.444444444
31,0,4,1,808,1.444444444
31,1,4,1,1223,1.444444444
31,0,0,1,599,1.444444444
31,1,6,1,743,1.444444444
31,1,6,1,943,1.444444444
31,1,2,0,855,1.444444444
31,0,6,1,815,1.444444444
31,0,4,1,871,1.444444444
31,0,6,1,751,1.444444444
31,0,2,0,726,1.444444444
31,1,4,1,1391,1.444444444
31,1,0,1,914,1.444444444
31,1,0,1,1264,1.444444444
31,1,6,1,902,1.444444444
31,0,0,1,614,1.444444444
31,0,4,1,815,1.444444444
31,1,4,1,704,1.444444444
31,1,6,1,839,1.444444444
31,1,2,1,1078,1.444444444
31,0,0,1,711,1.444444444
31,0,2,1,623,1.444444444
31,0,2,1,632,1.444444444
31,0,2,1,620,1.444444444
31,0,0,1,601,1.444444444
31,0,4,1,664,1.444444444
31,0,0,1,454,1.444444444
31,0,6,1,541,1.444444444
31,0,4,1,711,1.444444444
31,1,6,1,495,1.444444444
31,0,6,1,664,1.444444444
31,1,4,1,792,1.444444444
31,1,0,1,662,1.444444444
31,1,2,1,575,1.444444444
31,1,4,1,815,1.444444444
31,1,2,0,670,1.444444444
31,1,6,1,671,1.444444444
31,1,0,1,424,1.444444444
31,0,0,1,630,1.444444444
31,0,6,1,608,1.444444444
31,1,2,1,702,1.444444444
31,1,0,1,583,1.444444444
31,0,6,1,711,1.444444444
31,0,4,1,816,1.444444444
31,1,6,1,687,1.444444444
31,1,2,1,493,1.444444444
31,1,4,1,631,1.444444444
31,0,4,1,656,1.444444444
31,1,0,1,560,1.444444444
31,0,0,1,624,1.444444444
31,1,4,1,630,1.444444444
31,0,2,1,527,1.444444444
31,1,6,1,575,1.444444444
31,0,2,1,823,1.444444444
31,0,4,0,490,1.444444444
31,0,2,1,991,1.444444444
31,1,0,1,606,1.444444444
31,0,4,1,711,1.444444444
31,0,6,1,663,1.444444444
31,1,4,1,573,1.444444444
31,1,2,1,671,1.444444444
31,1,6,1,967,1.444444444
31,1,6,1,576,1.444444444
31,1,4,1,693,1.444444444
31,0,0,0,487,1.444444444
31,1,0,1,591,1.444444444
31,0,6,1,488,1.444444444
31,0,2,1,726,1.444444444
31,1,2,1,566,1.444444444
31,0,0,1,648,1.444444444
31,0,6,1,586,1.444444444
31,0,2,1,672,1.444444444
31,0,4,1,677,1.444444444
31,1,2,1,727,1.444444444
31,1,0,1,726,1.444444444
31,1,4,0,520,1.444444444
31,1,2,1,623,1.444444444
31,0,6,1,384,1.444444444
31,0,0,1,503,1.444444444
31,0,4,1,558,1.444444444
31,1,4,0,615,1.444444444
31,1,0,0,1028,1.444444444
31,0,2,1,559,1.444444444
31,1,6,1,632,1.444444444
31,0,0,1,575,1.444444444
31,1,6,1,407,1.444444444
31,1,2,1,673,1.444444444
31,1,4,1,598,1.444444444
31,1,6,1,696,1.444444444
31,0,0,1,527,1.444444444
31,1,0,1,607,1.444444444
31,1,6,1,599,1.444444444
31,0,2,1,326,1.444444444
31,0,4,1,518,1.444444444
31,0,6,0,557,1.444444444
31,1,2,0,1295,1.444444444
31,0,6,1,767,1.444444444
31,1,0,1,582,1.444444444
31,0,2,1,630,1.444444444
31,0,4,1,585,1.444444444
31,0,0,1,567,1.444444444
31,1,4,1,464,1.444444444
31,1,6,1,881,1.444444444
31,0,4,1,575,1.444444444
31,1,4,1,927,1.444444444
31,1,2,1,454,1.444444444
31,1,2,1,847,1.444444444
31,0,2,1,496,1.444444444
31,0,0,1,543,1.444444444
31,0,6,1,367,1.444444444
31,0,4,1,535,1.444444444
31,1,4,1,790,1.444444444
31,1,0,1,784,1.444444444
31,0,6,1,551,1.444444444
31,0,0,1,634,1.444444444
31,1,6,1,511,1.444444444
31,0,2,1,767,1.444444444
31,1,0,1,591,1.444444444
31,1,4,1,721,1.444444444
31,1,2,1,470,1.444444444
31,0,6,1,663,1.444444444
31,1,2,1,535,1.444444444
31,0,4,1,799,1.444444444
31,1,4,1,488,1.444444444
31,1,0,1,814,1.444444444
31,0,2,1,616,1.444444444
31,0,2,0,647,1.444444444
31,1,6,1,736,1.444444444
31,1,0,1,662,1.444444444
31,1,6,1,720,1.444444444
31,0,4,1,720,1.444444444
31,0,0,1,568,1.444444444
31,0,6,1,599,1.444444444
31,0,0,1,502,1.444444444
31,1,6,1,537,1.444444444
31,1,2,1,599,1.444444444
31,1,4,1,815,1.444444444
31,0,6,1,518,1.444444444
31,1,0,1,447,1.444444444
31,1,6,1,431,1.444444444
31,0,2,1,703,1.444444444
31,0,0,1,575,1.444444444
31,0,4,1,687,1.444444444
31,1,0,1,478,1.444444444
31,1,2,0,678,1.444444444
31,1,4,1,728,1.444444444
31,0,4,1,623,1.444444444
31,0,6,1,471,1.444444444
31,0,0,1,495,1.444444444
31,0,2,1,382,1.444444444
31,0,6,0,721,1.444444444
31,0,4,1,623,1.444444444
31,0,2,1,583,1.444444444
31,1,4,1,791,1.444444444
31,1,0,0,1711,1.444444444
31,0,0,1,590,1.444444444
31,1,6,1,535,1.444444444
31,1,2,1,615,1.444444444
32,1,4,1,967,2.555555556
32,1,0,0,631,2.555555556
32,0,2,0,791,2.555555556
32,1,6,1,847,2.555555556
32,1,2,1,952,2.555555556
32,1,4,1,911,2.555555556
32,1,2,1,863,2.555555556
32,0,2,1,863,2.555555556
32,1,0,1,1984,2.555555556
32,0,6,0,1399,2.555555556
32,1,6,1,775,2.555555556
32,0,0,1,950,2.555555556
32,0,0,1,967,2.555555556
32,0,4,1,1032,2.555555556
32,0,6,1,743,2.555555556
32,0,4,1,1176,2.555555556
32,0,2,1,852,2.555555556
32,0,6,1,1342,2.555555556
32,1,4,1,798,2.555555556
32,1,2,1,1046,2.555555556
32,0,2,0,790,2.555555556
32,1,0,1,804,2.555555556
32,1,6,1,1567,2.555555556
32,0,0,1,1302,2.555555556
32,0,4,1,991,2.555555556
32,0,4,1,1223,2.555555556
32,1,0,1,1535,2.555555556
32,0,6,1,799,2.555555556
32,1,2,1,534,2.555555556
32,1,4,0,1118,2.555555556
32,1,6,1,968,2.555555556
32,0,0,1,639,2.555555556
32,0,2,1,719,2.555555556
32,1,2,1,607,2.555555556
32,0,4,1,877,2.555555556
32,0,6,1,1167,2.555555556
32,0,0,1,823,2.555555556
32,1,6,0,1086,2.555555556
32,0,4,1,760,2.555555556
32,0,0,1,663,2.555555556
32,1,4,1,807,2.555555556
32,0,6,0,807,2.555555556
32,1,0,1,1494,2.555555556
32,1,2,1,999,2.555555556
32,1,4,1,759,2.555555556
32,0,2,1,549,2.555555556
32,1,6,1,1001,2.555555556
32,1,0,1,1071,2.555555556
32,0,6,1,626,2.555555556
32,0,4,1,1046,2.555555556
32,0,6,1,855,2.555555556
32,0,0,1,855,2.555555556
32,1,6,1,1263,2.555555556
32,1,4,1,1895,2.555555556
32,1,0,1,1142,2.555555556
32,1,4,1,870,2.555555556
32,1,6,1,687,2.555555556
32,0,2,1,903,2.555555556
32,0,4,1,1718,2.555555556
32,1,2,0,1767,2.555555556
32,1,2,1,743,2.555555556
32,0,2,1,1103,2.555555556
32,0,0,1,694,2.555555556
32,1,0,1,973,2.555555556
32,1,4,0,863,2.555555556
32,1,4,1,854,2.555555556
32,0,4,1,895,2.555555556
32,1,0,1,855,2.555555556
32,1,0,0,869,2.555555556
32,0,2,1,1038,2.555555556
32,0,0,1,1111,2.555555556
32,0,4,1,1078,2.555555556
32,1,2,1,847,2.555555556
32,0,2,1,1198,2.555555556
32,0,6,1,847,2.555555556
32,0,0,1,746,2.555555556
32,1,6,1,471,2.555555556
32,1,2,1,782,2.555555556
32,0,6,1,1366,2.555555556
32,1,6,1,902,2.555555556
32,0,4,1,1469,2.555555556
32,1,2,1,735,2.555555556
32,0,0,1,566,2.555555556
32,1,0,1,407,2.555555556
32,1,4,1,1023,2.555555556
32,0,0,1,663,2.555555556
32,1,4,1,910,2.555555556
32,0,2,1,870,2.555555556
32,0,6,1,839,2.555555556
32,0,2,1,1463,2.555555556
32,1,6,1,1078,2.555555556
32,0,4,1,911,2.555555556
32,1,0,1,687,2.555555556
32,1,6,1,744,2.555555556
32,0,6,1,598,2.555555556
32,1,2,1,982,2.555555556
32,1,4,1,898,2.555555556
32,0,0,1,590,2.555555556
32,0,0,1,813,2.555555556
32,1,6,1,695,2.555555556
32,0,4,1,837,2.555555556
32,0,6,1,678,2.555555556
32,1,2,1,702,2.555555556
32,0,6,1,662,2.555555556
32,1,2,1,631,2.555555556
32,1,6,0,975,2.555555556
32,1,0,1,770,2.555555556
32,0,2,1,783,2.555555556
32,1,0,1,814,2.555555556
32,0,2,1,623,2.555555556
32,0,4,1,807,2.555555556
32,1,4,1,775,2.555555556
32,0,6,1,770,2.555555556
32,0,4,1,663,2.555555556
32,0,0,1,598,2.555555556
32,0,4,1,676,2.555555556
32,1,2,1,767,2.555555556
32,0,2,1,822,2.555555556
32,0,0,1,607,2.555555556
32,1,2,1,1000,2.555555556
32,1,4,0,1996,2.555555556
32,1,0,1,982,2.555555556
32,1,6,1,1167,2.555555556
32,0,6,1,551,2.555555556
32,1,4,1,775,2.555555556
32,1,0,1,1071,2.555555556
32,0,2,1,1934,2.555555556
32,1,6,1,774,2.555555556
32,1,6,1,921,2.555555556
32,1,0,0,1996,2.555555556
32,1,0,1,1198,2.555555556
32,1,4,1,1062,2.555555556
32,0,4,1,751,2.555555556
32,0,0,1,679,2.555555556
32,0,6,1,1864,2.555555556
32,1,6,1,799,2.555555556
32,1,2,0,1996,2.555555556
32,1,2,0,895,2.555555556
32,1,4,1,1024,2.555555556
32,0,0,1,926,2.555555556
32,0,4,1,486,2.555555556
32,0,2,1,663,2.555555556
32,0,2,1,588,2.555555556
